session id;time;paddle distance;ballHits;ballBounces;amount of bricks;win/lose;type of personality;playerAPM;playerReactionTime;playerPaddleSafety;GEQ - content;GEQ - skillful;GEQ - occupied;GEQ - difficulty;satisfaction;brick height_rl;paddle speed_rl;ball speed_rl;paddle length_rl;ball size_rl;brick height_multi;paddle speed_multi;ball speed_multi;paddle length_multi;ball size_multi;brick height_single;paddle speed_single;ball speed_single;paddle length_single;ball size_single
9;20.04027;184.3998;8;17;15;0;1;172.5737;0.03319016;1.1618629999999999;4;3;4;5;15.75;2.756629;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
6;63.20126;246.4996;13;51;0;1;2;397.9774;0.0054280809999999995;1.258794;5;4;3;4;16.25;3.005086;15.0;2.0;30.0;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
9;112.4731;347.3152;29;56;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;3.0177490000000002;15.0;2.0;24.57118;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
2;80.69847;547.9008;20;69;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;3.185606;15.0;2.0;24.71379;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
4;115.6326;517.5753;30;52;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;4.655480000000001;15.0;3.119827;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
7;78.27888;313.4003;24;41;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;1.8415439999999998;15.0;2.0;27.71094;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
8;37.98068;238.2996;17;35;6;0;6;382.4972;0.009612706;1.019206;3;2;5;5;14.75;2.401669;15.0;8.102369;21.31094;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
2;108.8737;816.6054;28;67;2;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;5.0;15.0;2.4275740000000003;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
4;94.35618000000001;726.9756;30;64;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;3.580255;15.0;3.173007;22.3297;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
6;104.8744;721.2035;32;31;12;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;5.0;15.0;2.0;24.76874;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
8;48.340920000000004;365.9997;21;48;2;0;1;212.1012;0.03423861;1.041402;5;2;5;5;17.75;1.0;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
7;57.041109999999996;395.6014;23;49;0;1;2;422.8975;0.007807532;1.201791;4;3;3;4;14.0;3.4410410000000002;15.0;3.8423269999999996;30.0;6.0;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
3;94.57614000000001;266.5041;19;60;0;1;5;417.9801;0.008333521;1.0543200000000001;5;4;4;3;17.0;3.5505370000000003;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
2;24.24036;216.9606;13;21;13;0;1;172.5737;0.03319016;1.1618629999999999;4;2;5;5;16.25;2.235341;15.0;4.204505999999999;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
4;79.43868;845.2728;14;35;10;0;1;172.5737;0.03319016;1.1618629999999999;5;1;4;4;15.25;5.0;18.736520000000002;2.0;27.35196;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
5;112.5931;856.3051;33;69;0;1;2;397.9774;0.0054280809999999995;1.258794;4;3;3;4;14.0;5.0;15.0;4.877853;23.92074;4.048213;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
2;84.63781;229.9996;22;53;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;1.7039790000000001;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
5;57.00111;130.4;15;42;0;1;5;473.5743;0.007544647;1.154614;5;4;4;4;17.5;1.713834;15.0;2.0;24.37949;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
6;99.07539;208.6997;19;47;0;1;5;473.5743;0.007544647;1.154614;5;4;4;3;17.0;3.3278779999999997;15.0;2.0;29.7943;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
9;145.2142;476.6001;37;70;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
2;37.86068;373.4996;10;23;14;0;4;151.2152;0.0051441970000000005;1.075917;4;2;5;5;14.5;3.313872;15.0;2.0;29.899820000000002;6.0;4.122887878248963;16.267510156427942;6.4463212900274005;29.199714734115396;4.223322946041168;4.164939362050628;16.362727440475187;6.2251433356533274;29.37612784185803;4.268171478044971
4;95.31602;548.2007;31;74;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;2.186833;15.0;2.611309;29.114440000000002;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
5;22.64033;124.3;8;19;17;0;6;382.4972;0.009612706;1.019206;3;3;4;5;14.25;5.0;15.0;6.046196;13.500420000000002;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
9;104.7144;640.7023;32;62;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;2.749515;15.0;2.0;24.98251;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
4;50.82097;367.3998;10;19;19;0;1;212.1012;0.03423861;1.041402;5;2;4;4;16.0;5.0;15.0;2.0;17.75212;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
6;68.14058;463.5975;12;25;14;0;1;212.1012;0.03423861;1.041402;5;2;4;4;16.0;5.0;15.0;2.0;22.90457;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
8;33.60058;206.396;12;15;18;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;5.0;15.0;2.0;24.82602;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
6;110.8534;900.9063;32;75;0;1;2;422.8975;0.007807532;1.201791;4;3;3;4;14.0;4.845212;15.0;4.502411;26.64728;5.8803410000000005;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
2;127.7506;1433.2020000000002;40;104;0;1;3;241.1087;0.03132493;0.9042872999999999;5;5;4;4;18.25;5.0;15.0;2.0;30.0;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
6;120.8917;1073.733;29;78;0;1;3;241.1087;0.03132493;0.9042872999999999;5;4;2;3;14.5;4.32916;15.0;2.0;29.400879999999997;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
5;69.48035;154.725;14;52;0;1;5;417.9801;0.008333521;1.0543200000000001;5;5;4;3;17.75;2.580186;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
8;61.501219999999996;255.3995;14;49;0;1;5;417.9801;0.008333521;1.0543200000000001;5;5;4;4;18.25;1.0;15.0;2.0;28.8471;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
10;129.4508;717.1036;44;83;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;5.0;15.0;6.322223;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
2;25.42039;210.0434;6;18;16;0;1;172.5737;0.03319016;1.1618629999999999;4;4;4;5;16.5;4.179011;15.0;2.0;22.02005;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
6;64.32122;210.4997;12;29;14;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;4;16.0;4.468594;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
9;38.400690000000004;238.8544;9;16;16;0;1;172.5737;0.03319016;1.1618629999999999;5;3;4;5;17.25;5.0;15.0;2.0;19.86032;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
5;23.60035;247.6996;11;23;12;0;3;167.3578;0.03786918;1.077184;4;3;4;3;14.75;4.7214730000000005;15.0;10.16418;30.0;6.0;4.236935288300244;16.215649292729093;6.872284651726023;29.26650084481297;4.313119494726679;4.261492118208462;16.690119190695082;6.680774521269117;29.059151269922943;4.451926431614546
7;41.32076;401.6998;19;44;0;1;3;167.3578;0.03786918;1.077184;5;3;3;4;15.5;1.309303;15.0;5.134032;30.0;6.0;4.236935288300244;16.215649292729093;6.872284651726023;29.26650084481297;4.313119494726679;4.261492118208462;16.690119190695082;6.680774521269117;29.059151269922943;4.451926431614546
2;49.06093;215.9996;18;39;0;1;5;473.5743;0.007544647;1.154614;5;4;4;4;17.5;1.142832;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
5;79.3587;210.6997;15;55;0;1;5;473.5743;0.007544647;1.154614;5;4;4;3;17.0;3.125228;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
10;45.30085;99.79446;8;21;14;0;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;3.0604150000000003;15.0;2.0;20.99002;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
2;27.24043;183.6998;12;26;11;0;6;382.4972;0.009612706;1.019206;3;3;5;5;15.5;1.0;15.0;2.0;22.07463;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
5;95.89591999999999;514.8002;31;62;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
7;53.481030000000004;302.1996;22;45;0;1;6;382.4972;0.009612706;1.019206;4;3;5;4;16.5;1.6499720000000002;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
8;126.4908;551.9009;29;50;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;4.346706;15.0;2.460835;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
2;33.36057;214.9997;10;21;13;0;1;212.1012;0.03423861;1.041402;5;3;4;5;17.25;2.4621619999999997;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
4;48.480920000000005;245.9995;12;20;17;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;5.0;15.0;3.1357939999999997;16.62146;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
6;63.321259999999995;334.0996;19;47;0;1;1;212.1012;0.03423861;1.041402;5;4;4;4;17.5;2.569102;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
8;101.9949;761.4047;29;69;4;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;5.0;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
10;37.24066;152.9999;6;10;20;0;1;212.1012;0.03423861;1.041402;4;2;4;4;14.5;4.083265;15.0;2.0;16.81934;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
4;124.95100000000001;1135.7069999999999;40;83;0;1;3;241.1087;0.03132493;0.9042872999999999;5;3;3;4;15.5;5.0;15.0;5.724474;29.084670000000003;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
6;75.7593;602.9015;22;47;0;1;3;241.1087;0.03132493;0.9042872999999999;5;3;3;4;15.5;4.197781;15.0;2.0;30.0;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
9;16.9402;341.5102;6;23;16;0;3;241.1087;0.03132493;0.9042872999999999;4;4;3;4;14.75;5.0;24.69041;11.151589999999999;24.34076;4.9148;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
2;113.17299999999999;502.9363;37;67;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;4.235487;15.0;4.78909;27.18473;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
7;63.64127;268.3996;20;46;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;2.546443;15.0;2.0;28.580240000000003;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
9;76.49918000000001;267.3995;18;58;0;1;5;417.9801;0.008333521;1.0543200000000001;5;4;4;4;17.5;1.7018630000000001;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
2;106.4941;756.8403;25;52;1;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;5.0;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
4;76.19923;554.6007;18;40;8;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;3.6945669999999997;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
6;34.5006;210.8356;8;13;20;0;1;172.5737;0.03319016;1.1618629999999999;4;1;4;5;14.25;3.874832;15.0;2.0;21.24604;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
8;91.33669;711.2034;28;66;1;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;5.0;15.0;4.32678;28.811629999999997;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
10;15.12016;140.6;8;14;19;0;1;172.5737;0.03319016;1.1618629999999999;3;2;5;5;14.75;1.814081;15.0;6.528618;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
4;107.154;1065.708;31;80;0;1;3;167.3578;0.03786918;1.077184;5;4;3;4;16.25;4.694967;15.0;2.0;30.0;6.0;4.236935288300244;16.215649292729093;6.872284651726023;29.26650084481297;4.313119494726679;4.261492118208462;16.690119190695082;6.680774521269117;29.059151269922943;4.451926431614546
2;91.71661999999999;363.2997;28;56;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;2.718651;15.0;2.0;22.0868;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
