session id;brick height;paddle speed;ball speed;paddle length;ball size;time;paddle distance;ballHits;ballBounces;amount of bricks;win/lose;type of personality;playerAPM;playerReactionTime;playerPaddleSafety;GEQ - content;GEQ - skillful;GEQ - occupied;GEQ - difficulty;satisfaction
4;2.162786;16.75048;2;25.24248;4.121033;91.45667;793.4219;19;39;6;0;4;172.931;0.009915123;1.261978;3;2;4;4;12
5;1.542871;15;2;15.71181;2;8.460004;94.10001;1;3;25;0;4;172.931;0.009915123;1.261978;3;2;1;3;9.5
6;1;19.14952;5.580653;30;6;1.06;14.5727;0;3;25;0;4;172.931;0.009915123;1.261978;3;2;1;2;8.5
7;5;17.38379;12;30;3.440099;2.619998;26.35308;1;4;24;0;4;172.931;0.009915123;1.261978;3;2;3;3;10.5
8;5;18.28369;5.483154;10.42739;4.538059;2.619998;36.50456;0;3;26;0;4;172.931;0.009915123;1.261978;3;2;1;1;7.5
9;2.919754;15;9.773831;30;2;1.159999;14.07461;0;2;26;0;4;172.931;0.009915123;1.261978;3;2;1;1;7.5
10;5;15;2;30;2.617913;22.74033;203.6597;4;8;23;0;4;172.931;0.009915123;1.261978;2;1;1;4;8
1;1;35;2;10;5.794788;7.459994;81.29998;1;4;25;0;6;380.905;0.009417377;1.263968;2;2;0;4;6.5
2;1.233313;15;7.496363;30;2.667459;0.9999996;30.3;0;2;26;0;6;380.905;0.009417377;1.263968;2;2;0;2;5.5
3;1.766628;20.09167;2.764191;29.47739;2;32.96056;495.494;7;14;19;0;6;380.905;0.009417377;1.263968;4;2;3;4;13.25
4;3.196292;15;6.714158;29.74789;2.704235;1.699999;24.04584;0;2;26;0;6;380.905;0.009417377;1.263968;2;2;0;2;5.5
5;2.331707;23.93136;12;30;2;3.279998;53.92076;2;6;24;0;6;380.905;0.009417377;1.263968;2;2;2;4;9
6;2.58692;15;2;30;4.584894;6.539995;70.67257;1;5;25;0;6;380.905;0.009417377;1.263968;2;2;0;4;6.5
7;4.204934;15;5.033343;26.3204;2;2.659998;36.30001;0;3;26;0;6;380.905;0.009417377;1.263968;2;2;0;2;5.5
8;5;15;3.190301;30;2;4.679996;59.10001;0;2;26;0;6;380.905;0.009417377;1.263968;2;2;0;2;5.5
9;2.182113;15;2.617501;29.09217;2;10.28005;104.1;2;5;24;0;6;380.905;0.009417377;1.263968;2;2;1;4;7.75
10;5;20.39083;2;30;2;34.80061;466.1814;6;12;20;0;6;380.905;0.009417377;1.263968;3;1;3;4;11
1;1.017211;35;2;20.11926;5.503485;13.32012;347.4798;3;8;22;0;1;214.7455;0.03755155;1.075172;2;2;0;5;7
2;3.296864;15;2;30;3.718238;12.92011;142.6;3;4;25;0;1;214.7455;0.03755155;1.075172;2;1;1;5;7.5
3;5;15;3.339129;30;2;63.52126;722.1002;10;31;15;0;1;214.7455;0.03755155;1.075172;5;1;3;4;14
4;4.568022;15;6.126783;15.45085;6;7.239994;88.10003;2;7;23;0;1;214.7455;0.03755155;1.075172;1;2;1;5;6.75
5;5;15;2;26.48468;2;43.74081;494.8997;5;14;21;0;1;214.7455;0.03755155;1.075172;4;1;3;4;12.5
6;1;15;2.174947;30;5.865026;22.92033;283.5999;17;15;18;0;1;214.7455;0.03755155;1.075172;4;1;5;5;15.5
7;5;15;6.128495;30;6;6.679995;71.50002;2;6;25;0;1;214.7455;0.03755155;1.075172;1;2;1;5;6.75
8;3.696523;26.79866;7.522602;30;3.827007;9.580029;272.3915;5;13;20;0;1;214.7455;0.03755155;1.075172;1;1;4;5;9.75
9;3.269981;15;2;30;6;16.42019;187.3755;4;8;23;0;1;214.7455;0.03755155;1.075172;2;1;3;5;10
10;2.982204;15;2;30;6;22.40032;254.0999;7;12;19;0;1;214.7455;0.03755155;1.075172;4;2;4;5;15
1;1.650418;35;5.298937;10;6;1.579999;49.29999;2;2;26;0;2;397.4984;0.009796236;1.207537;3;1;2;1;6
2;2.366674;20.2424;7.528036;30;2.992514;1.279999;28.98423;0;2;26;0;2;397.4984;0.009796236;1.207537;3;2;3;1;8
3;3.473865;15;5.59403;30;2;37.86068;396.0163;9;26;16;0;2;397.4984;0.009796236;1.207537;4;2;4;2;10.5
4;5;15;2;30;3.455269;16.20018;173.2;3;11;20;0;2;397.4984;0.009796236;1.207537;3;2;4;2;9.75
5;1.670248;22.49666;2;30;2;8.760011;163.0751;1;4;25;0;2;397.4984;0.009796236;1.207537;3;2;3;2;9.25
6;4.19213;15;2;28.70358;2;6.699995;85.50002;0;2;26;0;2;397.4984;0.009796236;1.207537;3;2;3;2;9.25
7;1.296917;15.78972;2;30;4.268132;17.86022;218.8404;4;11;22;0;2;397.4984;0.009796236;1.207537;3;1;4;1;7
8;5;22.87534;2;30;2.346581;24.30037;381.1032;4;13;21;0;2;397.4984;0.009796236;1.207537;3;2;4;2;9.75
9;2.554524;15;5.568291;30;4.260213;13.52012;144.7227;5;13;19;0;2;397.4984;0.009796236;1.207537;4;3;4;2;12
10;3.760547;16.2208;12;30;2;1.08;14.6569;0;2;26;0;2;397.4984;0.009796236;1.207537;3;2;3;1;8
1;3.236175;35;10.85457;19.11134;6;0.9999996;26.29872;0;2;26;0;3;190.6231;0.03504384;1.054185;3;4;1;1;9.25
2;4.166625;29.66605;2;24.24971;3.089101;41.32076;1076.732;8;19;17;0;3;190.6231;0.03504384;1.054185;4;2;2;2;11
3;4.589252;15;2;10.72878;6;6.919994;113.0661;1;2;26;0;3;190.6231;0.03504384;1.054185;2;2;1;1;6.25
4;3.615791;26.88027;2;27.60564;4.944247;11.42007;260.8489;1;4;24;0;3;190.6231;0.03504384;1.054185;3;4;1;3;10.25
5;5;15;2;30;2.119978;7.459994;92.49918;0;3;25;0;3;190.6231;0.03504384;1.054185;3;4;1;3;10.25
6;3.277941;15;2;24.96051;2;8.159997;109.9;1;4;25;0;3;190.6231;0.03504384;1.054185;3;4;1;3;10.25
7;4.544398;27.95282;4.821875;30;2;2.919998;78.14276;0;2;26;0;3;190.6231;0.03504384;1.054185;3;4;1;1;9.25
8;1;15;2;16.09121;2;5.579996;77.32286;1;5;24;0;3;190.6231;0.03504384;1.054185;3;4;1;3;10.25
9;1.559414;15;2;24.22449;2.890999;10.16004;112.9;2;4;25;0;3;190.6231;0.03504384;1.054185;2;2;1;2;6.75
10;1.791611;22.55844;3.330273;16.46043;2;2.579998;57.22184;0;2;26;0;3;190.6231;0.03504384;1.054185;3;4;1;1;9.25
1;2.520368;35;2;11.31586;6;5.199996;183.1745;2;2;26;0;5;388.7137;0.009281365;1.062838;2;1;0;4;5.75
2;1;22.61332;2;16.01167;4.027351;3.219998;70.11488;0;2;26;0;5;388.7137;0.009281365;1.062838;2;2;0;2;5.5
3;5;25.8346;5.109239;30;2;28.08045;672.8665;6;13;20;0;5;388.7137;0.009281365;1.062838;2;1;3;4;9.5
4;5;15;2;24.85091;5.988802;116.9724;1454.304;134;18;18;0;5;388.7137;0.009281365;1.062838;2;1;5;5;12.5
5;1;15;5.279651;30;3.027619;6.379995;62.40002;3;7;23;0;5;388.7137;0.009281365;1.062838;2;3;2;5;10.25
6;4.481807;15;2;29.31071;2;13.00011;156.3;1;4;25;0;5;388.7137;0.009281365;1.062838;2;2;0;4;6.5
7;2.807918;16.22647;2;20.61081;2;21.78031;271.2578;3;10;20;0;5;388.7137;0.009281365;1.062838;2;2;2;4;9
8;4.11478;18.85538;2;30;3.315807;32.18055;501.8469;5;12;19;0;5;388.7137;0.009281365;1.062838;3;3;3;4;12.5
9;3.410121;15;2;30;2.180577;5.819995;74.66026;0;2;26;0;5;388.7137;0.009281365;1.062838;2;2;0;3;6
10;3.450387;15;2;30;2.681329;22.80033;249.8;5;11;19;0;5;388.7137;0.009281365;1.062838;2;3;4;4;12.25
1;4.220624;15;2;25.91395;3.548722;6.479995;61.90001;0;2;26;0;1;172.5737;0.03319016;1.161863;1;3;0;3;5.25
2;4.415973;15.01693;2.055671;26.65339;2;14.22014;136.3565;1;4;25;0;1;172.5737;0.03319016;1.161863;2;3;0;4;7.25
3;5;15;2;30;2;32.24055;308.8012;3;7;23;0;1;172.5737;0.03319016;1.161863;4;3;1;4;11.5
4;5;15;2;30;6;46.28087;549.4998;30;14;21;0;1;172.5737;0.03319016;1.161863;4;0;5;5;14.75
5;2.326639;15;4.596762;10;6;1.939999;30.3;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
6;2.366749;15;2;30;3.084369;11.84008;145.7001;1;4;25;0;1;172.5737;0.03319016;1.161863;2;2;0;4;6.5
7;5;15;2;30;6;17.84022;190.8;3;7;23;0;1;172.5737;0.03319016;1.161863;2;2;2;4;9
8;2.719189;15;2;30;4.902469;18.40023;244.6;4;9;21;0;1;172.5737;0.03319016;1.161863;2;2;4;4;11.5
9;1.618587;15;2;30;6;28.08045;289.9999;9;14;17;0;1;172.5737;0.03319016;1.161863;4;1;4;5;14.25
10;5;15;2;21.28894;4.21551;16.28018;201.5;4;8;23;0;1;172.5737;0.03319016;1.161863;2;1;3;5;10
1;3.650538;15;12;10.19186;6;0.9599996;10.1;0;3;25;0;2;397.9774;0.005428081;1.258794;3;2;3;1;8
2;3.868708;23.74951;2;25.29092;2;40.12073;769.8599;6;12;20;0;2;397.9774;0.005428081;1.258794;3;0;2;1;4.5
3;5;15;2;30;4.748604;35.94063;413.4248;4;10;22;0;2;397.9774;0.005428081;1.258794;3;1;3;1;6.5
4;1.847077;15;2;30;5.436024;12.7601;101.2;3;7;23;0;2;397.9774;0.005428081;1.258794;2;3;1;1;7.75
5;1;15;2;30;2.826126;37.88068;402.7997;10;22;14;0;2;397.9774;0.005428081;1.258794;5;2;4;3;12.5
6;5;15;2;30;5.870646;10.00004;103.9;1;4;25;0;2;397.9774;0.005428081;1.258794;3;2;3;2;9.25
7;4.026744;28.88583;2;28.68035;4.400684;31.12052;811.468;8;13;21;0;2;397.9774;0.005428081;1.258794;2;0;3;2;5.5
8;3.699406;15;2;14.3651;4.11543;85.51766;707.2234;28;38;5;0;2;397.9774;0.005428081;1.258794;3;1;2;3;8.5
9;2.800313;15;2;24.44127;6;54.84106;629.6;24;49;4;0;2;397.9774;0.005428081;1.258794;4;2;4;3;11.75
10;2.153301;15;2;30;5.218622;35.36062;362.8999;26;6;23;0;2;397.9774;0.005428081;1.258794;2;1;3;2;7
1;4.671408;34.40825;2.635314;10;6;10.66005;375.2397;2;4;25;0;3;194.3887;0.0321772;1.001356;2;2;1;2;6.75
2;1.907435;15;4.330444;10;6;1.819999;44.43312;1;2;26;0;3;194.3887;0.0321772;1.001356;2;3;2;1;8.25
3;5;20.68377;2;26.67195;2;20.96029;219.8607;2;6;23;0;3;194.3887;0.0321772;1.001356;3;4;2;3;11.5
4;3.515599;15;2;23.96804;3.089612;23.76035;249.4419;3;9;22;0;3;194.3887;0.0321772;1.001356;3;4;2;3;11.5
5;4.53032;15;2;30;2;35.94063;260.3;4;8;22;0;3;194.3887;0.0321772;1.001356;2;0;1;2;5.25
6;5;15;2;30;5.197454;10.50005;102.9;1;5;25;0;3;194.3887;0.0321772;1.001356;3;3;0;3;8.25
7;1;15;2;30;3.65978;16.20018;216.3001;7;13;19;0;3;194.3887;0.0321772;1.001356;3;2;3;3;11.25
8;5;15;2;24.31611;6;23.74035;296.3999;6;11;20;0;3;194.3887;0.0321772;1.001356;2;2;3;3;9.75
9;5;15;2.691435;29.68222;2.022905;11.66008;153.2;1;4;25;0;3;194.3887;0.0321772;1.001356;3;4;1;3;10.25
10;1;15;2;30;4.30971;83.45801;1068.101;19;73;1;0;3;194.3887;0.0321772;1.001356;4;3;3;3;13.5
1;1;35;2;23.07881;4.878325;51.62099;1718.098;27;28;11;0;5;458.9761;0.006679907;1.126815;3;1;5;5;14
2;3.219075;15;2.93124;14.6928;6;6.839994;84.20002;1;4;25;0;5;458.9761;0.006679907;1.126815;2;2;0;4;6.5
3;1;15;2.00868;22.15539;2;6.959994;86.60001;1;3;25;0;5;458.9761;0.006679907;1.126815;2;2;0;4;6.5
4;5;15;2;30;4.150246;30.2005;335.7999;3;13;22;0;5;458.9761;0.006679907;1.126815;3;2;2;4;10.5
5;5;15;2;30;2.384764;25.58039;270.0999;3;10;23;0;5;458.9761;0.006679907;1.126815;2;2;2;4;9
6;5;15;2;30;4.499247;45.72086;459.2998;10;14;19;0;5;458.9761;0.006679907;1.126815;2;1;4;4;10.75
7;2.410295;15;2;30;6;56.76111;541.4999;22;44;4;0;5;458.9761;0.006679907;1.126815;3;2;4;5;13.5
8;1.763661;15;2;30;3.062566;24.42037;244.2;9;15;18;0;5;458.9761;0.006679907;1.126815;1;2;4;5;10.5
9;5;23.74684;2;30;5.782381;25.8804;554.1691;4;13;21;0;5;458.9761;0.006679907;1.126815;2;2;3;4;10.25
10;1.060916;15;2;30;4.460979;20.72028;209.599;7;13;21;0;5;458.9761;0.006679907;1.126815;1;0;4;5;9
1;1;27.61709;4.850397;10;6;1.259999;29.31159;0;3;25;0;4;172.931;0.009915123;1.261978;3;2;1;2;8.5
2;5;15;2;19.69994;2.070355;27.30043;200.4992;4;14;19;0;4;172.931;0.009915123;1.261978;4;3;2;4;13.5
3;1;15;7.398637;30;4.892134;3.879997;30.10001;3;6;23;0;4;172.931;0.009915123;1.261978;2;2;2;3;9
4;2.891396;15;2;30;3.727094;19.34025;230.7;3;6;23;0;4;172.931;0.009915123;1.261978;2;1;1;4;8
5;5;15;2;26.69832;4.269175;42.98079;424.6998;6;13;19;0;4;172.931;0.009915123;1.261978;4;1;2;4;10.5
6;3.631247;15;2;29.11316;6;10.28005;96.90004;1;3;25;0;4;172.931;0.009915123;1.261978;3;3;1;4;12
7;5;20.94086;2;24.79644;6;37.54067;423.4765;6;16;19;0;4;172.931;0.009915123;1.261978;4;1;2;4;10.5
8;4.409131;18.26972;2;26.70864;5.891821;8.480004;132.2728;2;2;26;0;4;172.931;0.009915123;1.261978;2;0;0;2;4
9;3.621099;15;2;30;5.162926;13.36012;143.085;1;4;25;0;4;172.931;0.009915123;1.261978;3;2;1;4;10.5
10;4.620061;15;2;28.27001;2.406219;14.14013;158.7;1;3;25;0;4;172.931;0.009915123;1.261978;3;2;1;4;10.5
1;4.029611;15;2.471131;10;4.982143;5.499996;57.90002;1;4;25;0;6;380.905;0.009417377;1.263968;2;2;1;4;7.75
2;3.516284;27.72326;2;30;2;22.00031;574.5558;3;5;23;0;6;380.905;0.009417377;1.263968;2;2;1;4;7.75
3;3.412123;15;5.491061;30;6;12.20009;115.9152;5;9;23;0;6;380.905;0.009417377;1.263968;1;1;4;5;9.75
4;3.299102;15;2;13.97965;2.42799;22.98034;134.3;3;11;20;0;6;380.905;0.009417377;1.263968;2;3;3;4;11
5;2.550708;15;2;30;4.122005;32.58055;291.5;7;8;21;0;6;380.905;0.009417377;1.263968;2;1;3;4;9.5
6;5;15;9.494544;30;5.462786;1.519999;21.70001;0;3;26;0;6;380.905;0.009417377;1.263968;2;2;0;2;5.5
7;4.382587;17.3573;2;16.23348;2;6.819994;80.26072;0;2;26;0;6;380.905;0.009417377;1.263968;2;2;0;3;6
8;4.234365;15;4.292547;30;5.163794;33.16057;270.7227;7;19;18;0;6;380.905;0.009417377;1.263968;4;3;4;4;15.25
9;3.710434;15;2;28.74761;5.627867;32.36055;257.9;5;12;19;0;6;380.905;0.009417377;1.263968;4;4;4;4;16
10;4.482137;15;2;30;4.043233;42.10077;382.4998;9;14;19;0;6;380.905;0.009417377;1.263968;3;2;4;4;13
1;3.796372;22.91227;2;10;6;5.779995;92.08099;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;3;4.5
2;3.831955;15;2;30;2.025887;17.0002;203.4308;3;10;21;0;1;214.7455;0.03755155;1.075172;2;2;3;4;10.25
3;1.664612;15;2;30;6;25.52039;295.8999;11;16;18;0;1;214.7455;0.03755155;1.075172;4;1;5;5;15.5
4;5;15;2;28.99723;4.312484;17.56021;231.1;6;4;25;0;1;214.7455;0.03755155;1.075172;2;0;3;5;9.25
5;5;15;2;30;6;9.700032;136.5;2;5;25;0;1;214.7455;0.03755155;1.075172;1;2;1;4;6.25
6;5;15;2;30;4.730441;27.04043;310.5999;8;7;24;0;1;214.7455;0.03755155;1.075172;3;0;3;5;10.75
7;5;15;2;27.8719;4.571175;37.34066;490.3998;11;14;20;0;1;214.7455;0.03755155;1.075172;4;0;4;5;13.5
8;5;15;2;17.80069;6;14.40014;173.7;13;2;26;0;1;214.7455;0.03755155;1.075172;2;0;3;4;8.75
9;5;15;2;17.45653;2.957439;27.04043;255.8;3;7;23;0;1;214.7455;0.03755155;1.075172;3;3;1;4;10
10;3.175795;15;2;22.81739;2.855412;29.40048;331.9999;7;7;23;0;1;214.7455;0.03755155;1.075172;3;0;3;5;10.75
1;1.960934;35;4.845392;10;3.374955;1.779999;37.7;0;2;26;0;2;397.4984;0.009796236;1.207537;3;2;3;1;8
2;5;20.92371;2;30;2;23.06034;420.6815;3;9;22;0;2;397.4984;0.009796236;1.207537;3;2;4;2;9.75
3;3.360147;15;2;30;4.376239;50.40096;499.7487;15;23;12;0;2;397.4984;0.009796236;1.207537;3;1;2;3;8.5
4;3.367774;15;5.193279;29.84438;6;2.099999;24.4;0;2;26;0;2;397.4984;0.009796236;1.207537;3;2;3;1;8
5;4.98458;15;3.824179;19.86459;2.466619;20.34027;207.3;2;7;23;0;2;397.4984;0.009796236;1.207537;3;2;4;2;9.75
6;2.884809;15;2;27.35641;2.341592;21.04029;180.1;4;10;21;0;2;397.4984;0.009796236;1.207537;2;3;2;1;8.25
7;4.17402;23.16176;8.163832;14.45946;2;7.559994;150.1868;2;7;24;0;2;397.4984;0.009796236;1.207537;3;2;4;3;11
8;1;15;2;26.48189;5.319845;16.9802;206.0338;10;14;19;0;2;397.4984;0.009796236;1.207537;3;1;3;2;7.75
9;1;15;2;30;2;21.20029;210.3;5;8;22;0;2;397.4984;0.009796236;1.207537;2;1;1;1;4.75
10;1.672908;15;2;22.81112;2.567101;4.079997;50.20001;0;2;26;0;2;397.4984;0.009796236;1.207537;3;2;3;1;8
1;2.203576;35;8.138693;10;6;1.06;23.8;0;3;25;0;3;190.6231;0.03504384;1.054185;3;4;1;2;9.75
2;4.418736;15;4.033608;21.26374;2;9.16002;122.5;2;6;24;0;3;190.6231;0.03504384;1.054185;3;4;1;3;10.25
3;5;15;2;30;4.376607;76.39919;752.5005;14;37;10;0;3;190.6231;0.03504384;1.054185;4;2;2;2;11
4;5;15;3.802932;22.76889;6;29.64049;299.6;10;16;17;0;3;190.6231;0.03504384;1.054185;3;2;3;3;11.25
5;5;15;2;30;4.905847;22.00031;282.1999;5;8;23;0;3;190.6231;0.03504384;1.054185;2;1;2;2;7.25
6;5;15;2;30;5.536351;7.039994;83.90004;0;3;26;0;3;190.6231;0.03504384;1.054185;3;4;1;2;9.75
7;5;15;2;30;3.213487;68.06059;470.7998;10;27;16;0;3;190.6231;0.03504384;1.054185;4;3;1;2;10.5
8;5;15;3.02805;29.85826;4.079005;29.58049;363.3999;9;14;20;0;3;190.6231;0.03504384;1.054185;2;2;3;3;9.75
9;3.442116;15;2;30;4.651081;26.06041;282.9;4;13;22;0;3;190.6231;0.03504384;1.054185;3;3;2;3;10.75
10;2.670854;15;2;30;2.229529;27.58044;337.9999;4;9;19;0;3;190.6231;0.03504384;1.054185;4;3;2;2;11.75
1;3.227185;27.79179;12;10;6;0.9199997;25.51513;0;2;26;0;5;388.7137;0.009281365;1.062838;2;2;0;2;5.5
2;3.809865;16.40826;2;11.01081;3.467901;8.460004;116.0668;2;2;26;0;5;388.7137;0.009281365;1.062838;2;1;1;4;7
3;3.769557;15;9.587766;30;5.780316;20.78028;276.088;5;21;20;0;5;388.7137;0.009281365;1.062838;2;1;4;5;11.25
4;5;15;2;30;2.606262;45.38085;485.9997;6;14;19;0;5;388.7137;0.009281365;1.062838;3;2;3;4;11.75
5;5;15;2;30;6;59.50117;361.3998;13;23;13;0;5;388.7137;0.009281365;1.062838;3;2;4;4;13
6;4.08803;15;2;30;4.093715;11.22007;128.3;1;4;25;0;5;388.7137;0.009281365;1.062838;2;2;0;4;6.5
7;4.843234;22.66767;2;30;2.886871;23.42035;507.8887;3;8;23;0;5;388.7137;0.009281365;1.062838;2;2;1;4;7.75
8;3.911567;15;2;12.48053;5.953108;18.88024;135.6997;6;5;24;0;5;388.7137;0.009281365;1.062838;1;1;3;5;8.5
9;4.313047;15;2;30;6;47.88091;496.3997;7;17;19;0;5;388.7137;0.009281365;1.062838;3;2;3;4;11.75
10;3.843168;15;2;30;3.321806;17.68021;205.2;2;6;24;0;5;388.7137;0.009281365;1.062838;2;2;1;4;7.75
1;1.622661;35;12;10;4.739583;1.379999;21.7;1;4;24;0;1;172.5737;0.03319016;1.161863;1;2;2;4;7.5
2;2.425677;26.29037;2;24.66271;3.870082;4.599997;116.4937;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
3;4.598159;15;2;29.43056;2.338557;24.62037;259.9581;3;11;22;0;1;172.5737;0.03319016;1.161863;3;2;2;4;10.5
4;5;15;5.467144;30;5.677394;2.539998;34.80001;0;3;25;0;1;172.5737;0.03319016;1.161863;1;2;0;3;4.5
5;5;21.09296;2;23.06957;2.163646;14.14013;218.4018;2;4;25;0;1;172.5737;0.03319016;1.161863;2;2;0;4;6.5
6;5;15;4.882733;30;5.212268;14.62014;147.2596;3;10;21;0;1;172.5737;0.03319016;1.161863;2;2;2;4;9
7;5;15;2;28.56908;6;22.42032;226.5;5;14;18;0;1;172.5737;0.03319016;1.161863;4;3;4;5;15.75
8;4.606483;15;2;30;5.055255;9.780034;123.3;1;4;25;0;1;172.5737;0.03319016;1.161863;1;2;0;4;5
9;5;15;3.619086;30;2;39.62072;418.3998;8;15;18;0;1;172.5737;0.03319016;1.161863;5;1;4;4;15.25
10;3.998068;15;8.155497;22.17143;5.691087;1.519999;8;0;2;26;0;1;172.5737;0.03319016;1.161863;1;3;0;2;4.75
1;1;34.49455;7.107311;10;6;0.8799997;17.24837;0;2;26;0;2;397.9774;0.005428081;1.258794;3;2;3;1;8
2;5;15;11.78002;30;4.962198;8.340001;122.1091;2;9;24;0;2;397.9774;0.005428081;1.258794;3;2;3;2;9.25
3;3.393626;15;2;30;3.499414;44.50083;374.8999;7;22;15;0;2;397.9774;0.005428081;1.258794;3;2;3;3;10.5
4;5;15;2;30;3.862424;15.16016;163.2;1;5;24;0;2;397.9774;0.005428081;1.258794;3;2;4;2;9.75
5;5;15;2;30;5.065382;45.44085;479.6996;8;24;16;0;2;397.9774;0.005428081;1.258794;4;1;4;3;10.25
6;5;15;2;30;2;15.26016;114.3;1;5;25;0;2;397.9774;0.005428081;1.258794;2;2;3;2;8.5
7;4.634871;22.54911;2;10;3.611834;19.28025;375.5975;3;5;25;0;2;397.9774;0.005428081;1.258794;3;0;2;1;4.5
8;5;15;2;30;4.836371;49.16093;324.2117;11;28;14;0;2;397.9774;0.005428081;1.258794;3;2;3;2;9.25
9;5;15;2;29.00766;3.034595;30.60051;317.1999;4;10;22;0;2;397.9774;0.005428081;1.258794;3;1;3;1;6.5
10;1.617521;15;2;30;5.151856;8.800012;69.90001;1;4;25;0;2;397.9774;0.005428081;1.258794;2;2;2;2;8
1;4.039456;29.05168;3.499901;10;6;19.76026;507.8525;2;11;23;0;3;194.3887;0.0321772;1.001356;3;4;2;3;11.5
2;2.633348;15;2;28.03841;6;47.36089;213.2569;8;24;15;0;3;194.3887;0.0321772;1.001356;4;3;1;3;11
3;2.614044;15;2;30;6;28.76047;373.4999;16;8;22;0;3;194.3887;0.0321772;1.001356;2;2;4;3;11
4;4.079651;15;2;30;6;37.80067;480.4998;7;16;18;0;3;194.3887;0.0321772;1.001356;4;2;2;2;11
5;5;15;4.011554;30;6;3.519997;39.9;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;1;9.25
6;4.505713;15;2;30;5.114872;49.16093;556.1998;12;27;11;0;3;194.3887;0.0321772;1.001356;4;3;3;2;13
7;4.075513;15;2;25.53165;4.85058;38.8607;421.7998;7;15;18;0;3;194.3887;0.0321772;1.001356;4;2;2;2;11
8;3.756139;15;2;15.50148;5.241288;8.259999;114.6;1;4;25;0;3;194.3887;0.0321772;1.001356;3;4;1;3;10.25
9;4.303164;23.8548;2.932404;30;4.714046;12.30009;249.5053;2;5;24;0;3;194.3887;0.0321772;1.001356;3;3;1;2;9
10;5;15;2;30;6;113.6529;1343.33;20;62;3;0;3;194.3887;0.0321772;1.001356;4;3;3;3;13.5
1;3.359395;35;12;10;6;2.019999;69.29999;1;5;23;0;5;458.9761;0.006679907;1.126815;2;2;2;4;9
2;5;15;2;26.32854;2.378892;7.379994;96.20003;0;3;25;0;5;458.9761;0.006679907;1.126815;2;2;0;4;6.5
3;3.064594;15.66421;2;30;2;25.56039;302.6418;4;9;22;0;5;458.9761;0.006679907;1.126815;2;1;3;4;9.5
4;5;15;2;30;2;14.98015;167.6266;1;3;25;0;5;458.9761;0.006679907;1.126815;2;2;0;4;6.5
5;5;15;2;30;2.382537;7.439994;86.42657;0;2;26;0;5;458.9761;0.006679907;1.126815;2;2;0;3;6
6;5;15.61623;2;25.36864;2;8.760011;103.3027;1;4;24;0;5;458.9761;0.006679907;1.126815;2;2;0;4;6.5
7;4.414965;15;2;30;5.1913;36.44064;378.5136;11;22;15;0;5;458.9761;0.006679907;1.126815;2;1;4;5;11.25
8;5;15;2;30;6;62.18123;615.5;15;35;11;0;5;458.9761;0.006679907;1.126815;3;2;4;5;13.5
9;4.980593;15;2;30;3.514703;54.06105;549.7999;8;19;17;0;5;458.9761;0.006679907;1.126815;3;2;4;4;13
10;5;15;2;30;6;15.46016;151.4;3;4;25;0;5;458.9761;0.006679907;1.126815;2;2;2;4;9
1;3.733001;26.56888;4.804023;11.08572;5.734216;11.38007;227.7517;2;8;23;0;4;172.931;0.009915123;1.261978;3;2;1;4;10.5
2;3.598267;15;2;30;6;19.60026;225.251;9;6;24;0;4;172.931;0.009915123;1.261978;1;0;3;5;7.5
3;5;15;2;30;6;25.18039;245.6;5;11;20;0;4;172.931;0.009915123;1.261978;3;1;3;4;10
4;5;15;9.040927;30;2.686505;1.679999;28.7;0;3;26;0;4;172.931;0.009915123;1.261978;3;2;1;1;7.5
5;1.923601;25.95108;2;30;4.297728;4.079997;86.09565;0;2;26;0;4;172.931;0.009915123;1.261978;3;2;1;1;7.5
6;3.062296;22.89572;2;30;5.49733;25.10038;429.8253;16;9;22;0;4;172.931;0.009915123;1.261978;1;0;3;5;7.5
7;5;15;2;29.57242;6;6.999994;79.28997;1;3;26;0;4;172.931;0.009915123;1.261978;3;2;1;2;8.5
8;1.434916;27.16874;2;30;3.963093;3.659997;88.0255;0;2;26;0;4;172.931;0.009915123;1.261978;3;2;1;1;7.5
9;4.012195;15;6.5882;30;6;17.38021;189.4543;6;13;20;0;4;172.931;0.009915123;1.261978;3;0;4;5;10
10;4.07148;15;2;30;4.036318;40.46074;336.3;6;14;19;0;4;172.931;0.009915123;1.261978;4;1;2;4;10.5
1;3.158432;35;10.46372;10;5.223427;1.06;28.8;0;3;25;0;6;380.905;0.009417377;1.263968;2;2;0;3;6
2;3.65786;19.79093;2;30;2.310972;47.6209;642.5866;8;19;16;0;6;380.905;0.009417377;1.263968;4;2;3;4;13.25
3;3.488544;15;2;30;6;74.39953;366.9703;10;39;10;0;6;380.905;0.009417377;1.263968;4;3;4;4;15.25
4;3.315164;15;2;30;3.020074;31.58053;285.5;6;17;18;0;6;380.905;0.009417377;1.263968;4;3;4;4;15.25
5;2.088872;15;2;30;6;67.70065;659.7002;14;46;2;0;6;380.905;0.009417377;1.263968;4;3;4;4;15.25
6;2.692528;15;2;26.58576;6;9.260022;69.8;3;2;26;0;6;380.905;0.009417377;1.263968;1;1;1;4;5.5
